network_id,network,perturbation_type,modification_type,noise_level,parquet_path
test,test,periphery_target,addition,0.5,data/perturbed_networks/test/perturbed_periphery_target/test_targeted_periphery_addition_noise_0p5.parquet
test,test,periphery_target,removal,0.5,data/perturbed_networks/test/perturbed_periphery_target/test_targeted_periphery_removal_noise_0p5.parquet
test,test,periphery_target,addition,0.75,data/perturbed_networks/test/perturbed_periphery_target/test_targeted_periphery_addition_noise_0p75.parquet
test,test,periphery_target,removal,0.75,data/perturbed_networks/test/perturbed_periphery_target/test_targeted_periphery_removal_noise_0p75.parquet
test,test,periphery_target,removal,0.95,data/perturbed_networks/test/perturbed_periphery_target/test_targeted_periphery_removal_noise_0p95.parquet
test,test,periphery_target,addition,1.0,data/perturbed_networks/test/perturbed_periphery_target/test_targeted_periphery_addition_noise_1p0.parquet
test,test,periphery_target,addition,1.5,data/perturbed_networks/test/perturbed_periphery_target/test_targeted_periphery_addition_noise_1p5.parquet
test,test,periphery_target,addition,2.0,data/perturbed_networks/test/perturbed_periphery_target/test_targeted_periphery_addition_noise_2p0.parquet
test,test,random_target,addition,0.05,data/perturbed_networks/test/perturbed_random_target/test_added_edges_noise_0p05.parquet
test,test,random_target,removal,0.05,data/perturbed_networks/test/perturbed_random_target/test_removed_edges_noise_0p05.parquet
test,test,random_target,addition,0.1,data/perturbed_networks/test/perturbed_random_target/test_added_edges_noise_0p1.parquet
test,test,random_target,removal,0.1,data/perturbed_networks/test/perturbed_random_target/test_removed_edges_noise_0p1.parquet
test,test,random_target,addition,0.15,data/perturbed_networks/test/perturbed_random_target/test_added_edges_noise_0p15.parquet
test,test,random_target,removal,0.15,data/perturbed_networks/test/perturbed_random_target/test_removed_edges_noise_0p15.parquet
test,test,random_target,addition,0.2,data/perturbed_networks/test/perturbed_random_target/test_added_edges_noise_0p2.parquet
test,test,random_target,removal,0.2,data/perturbed_networks/test/perturbed_random_target/test_removed_edges_noise_0p2.parquet
test,test,random_target,addition,0.3,data/perturbed_networks/test/perturbed_random_target/test_added_edges_noise_0p3.parquet
test,test,random_target,removal,0.3,data/perturbed_networks/test/perturbed_random_target/test_removed_edges_noise_0p3.parquet
test,test,random_target,addition,0.5,data/perturbed_networks/test/perturbed_random_target/test_added_edges_noise_0p5.parquet
test,test,random_target,removal,0.5,data/perturbed_networks/test/perturbed_random_target/test_removed_edges_noise_0p5.parquet
test,test,random_target,addition,0.75,data/perturbed_networks/test/perturbed_random_target/test_added_edges_noise_0p75.parquet
test,test,random_target,removal,0.75,data/perturbed_networks/test/perturbed_random_target/test_removed_edges_noise_0p75.parquet
test,test,random_target,removal,0.95,data/perturbed_networks/test/perturbed_random_target/test_removed_edges_noise_0p95.parquet
test,test,random_target,addition,1.0,data/perturbed_networks/test/perturbed_random_target/test_added_edges_noise_1p0.parquet
test,test,random_target,addition,1.5,data/perturbed_networks/test/perturbed_random_target/test_added_edges_noise_1p5.parquet
test,test,random_target,addition,2.0,data/perturbed_networks/test/perturbed_random_target/test_added_edges_noise_2p0.parquet
wiki,wiki,hub_target,removal,0.02,data/perturbed_networks/wiki/perturbed_hub_target/wiki-Vote_gcc_targeted_hub_removal_noise_0p02.parquet
wiki,wiki,hub_target,addition,0.05,data/perturbed_networks/wiki/perturbed_hub_target/wiki-Vote_gcc_targeted_hub_addition_noise_0p05.parquet
wiki,wiki,hub_target,removal,0.05,data/perturbed_networks/wiki/perturbed_hub_target/wiki-Vote_gcc_targeted_hub_removal_noise_0p05.parquet
wiki,wiki,hub_target,addition,0.1,data/perturbed_networks/wiki/perturbed_hub_target/wiki-Vote_gcc_targeted_hub_addition_noise_0p1.parquet
wiki,wiki,hub_target,removal,0.1,data/perturbed_networks/wiki/perturbed_hub_target/wiki-Vote_gcc_targeted_hub_removal_noise_0p1.parquet
wiki,wiki,hub_target,addition,0.15,data/perturbed_networks/wiki/perturbed_hub_target/wiki-Vote_gcc_targeted_hub_addition_noise_0p15.parquet
wiki,wiki,hub_target,removal,0.15,data/perturbed_networks/wiki/perturbed_hub_target/wiki-Vote_gcc_targeted_hub_removal_noise_0p15.parquet
wiki,wiki,hub_target,addition,0.2,data/perturbed_networks/wiki/perturbed_hub_target/wiki-Vote_gcc_targeted_hub_addition_noise_0p2.parquet
wiki,wiki,hub_target,removal,0.2,data/perturbed_networks/wiki/perturbed_hub_target/wiki-Vote_gcc_targeted_hub_removal_noise_0p2.parquet
wiki,wiki,hub_target,removal,0.25,data/perturbed_networks/wiki/perturbed_hub_target/wiki-Vote_gcc_targeted_hub_removal_noise_0p25.parquet
wiki,wiki,hub_target,addition,0.3,data/perturbed_networks/wiki/perturbed_hub_target/wiki-Vote_gcc_targeted_hub_addition_noise_0p3.parquet
wiki,wiki,hub_target,removal,0.3,data/perturbed_networks/wiki/perturbed_hub_target/wiki-Vote_gcc_targeted_hub_removal_noise_0p3.parquet
wiki,wiki,hub_target,removal,0.4,data/perturbed_networks/wiki/perturbed_hub_target/wiki-Vote_gcc_targeted_hub_removal_noise_0p4.parquet
wiki,wiki,hub_target,addition,0.5,data/perturbed_networks/wiki/perturbed_hub_target/wiki-Vote_gcc_targeted_hub_addition_noise_0p5.parquet
wiki,wiki,hub_target,removal,0.5,data/perturbed_networks/wiki/perturbed_hub_target/wiki-Vote_gcc_targeted_hub_removal_noise_0p5.parquet
wiki,wiki,hub_target,addition,1.0,data/perturbed_networks/wiki/perturbed_hub_target/wiki-Vote_gcc_targeted_hub_addition_noise_1p0.parquet
wiki,wiki,hub_target,addition,1.5,data/perturbed_networks/wiki/perturbed_hub_target/wiki-Vote_gcc_targeted_hub_addition_noise_1p5.parquet
wiki,wiki,hub_target,addition,2.0,data/perturbed_networks/wiki/perturbed_hub_target/wiki-Vote_gcc_targeted_hub_addition_noise_2p0.parquet
wiki,wiki,periphery_target,removal,0.02,data/perturbed_networks/wiki/perturbed_periphery_target/wiki-Vote_gcc_targeted_periphery_removal_noise_0p02.parquet
wiki,wiki,periphery_target,addition,0.05,data/perturbed_networks/wiki/perturbed_periphery_target/wiki-Vote_gcc_targeted_periphery_addition_noise_0p05.parquet
wiki,wiki,periphery_target,removal,0.05,data/perturbed_networks/wiki/perturbed_periphery_target/wiki-Vote_gcc_targeted_periphery_removal_noise_0p05.parquet
wiki,wiki,periphery_target,addition,0.1,data/perturbed_networks/wiki/perturbed_periphery_target/wiki-Vote_gcc_targeted_periphery_addition_noise_0p1.parquet
wiki,wiki,periphery_target,removal,0.1,data/perturbed_networks/wiki/perturbed_periphery_target/wiki-Vote_gcc_targeted_periphery_removal_noise_0p1.parquet
wiki,wiki,periphery_target,addition,0.15,data/perturbed_networks/wiki/perturbed_periphery_target/wiki-Vote_gcc_targeted_periphery_addition_noise_0p15.parquet
wiki,wiki,periphery_target,removal,0.15,data/perturbed_networks/wiki/perturbed_periphery_target/wiki-Vote_gcc_targeted_periphery_removal_noise_0p15.parquet
wiki,wiki,periphery_target,addition,0.2,data/perturbed_networks/wiki/perturbed_periphery_target/wiki-Vote_gcc_targeted_periphery_addition_noise_0p2.parquet
wiki,wiki,periphery_target,removal,0.2,data/perturbed_networks/wiki/perturbed_periphery_target/wiki-Vote_gcc_targeted_periphery_removal_noise_0p2.parquet
wiki,wiki,periphery_target,removal,0.25,data/perturbed_networks/wiki/perturbed_periphery_target/wiki-Vote_gcc_targeted_periphery_removal_noise_0p25.parquet
wiki,wiki,periphery_target,addition,0.3,data/perturbed_networks/wiki/perturbed_periphery_target/wiki-Vote_gcc_targeted_periphery_addition_noise_0p3.parquet
wiki,wiki,periphery_target,removal,0.3,data/perturbed_networks/wiki/perturbed_periphery_target/wiki-Vote_gcc_targeted_periphery_removal_noise_0p3.parquet
wiki,wiki,periphery_target,removal,0.4,data/perturbed_networks/wiki/perturbed_periphery_target/wiki-Vote_gcc_targeted_periphery_removal_noise_0p4.parquet
wiki,wiki,periphery_target,addition,0.5,data/perturbed_networks/wiki/perturbed_periphery_target/wiki-Vote_gcc_targeted_periphery_addition_noise_0p5.parquet
wiki,wiki,periphery_target,removal,0.5,data/perturbed_networks/wiki/perturbed_periphery_target/wiki-Vote_gcc_targeted_periphery_removal_noise_0p5.parquet
wiki,wiki,periphery_target,addition,1.0,data/perturbed_networks/wiki/perturbed_periphery_target/wiki-Vote_gcc_targeted_periphery_addition_noise_1p0.parquet
wiki,wiki,periphery_target,addition,1.5,data/perturbed_networks/wiki/perturbed_periphery_target/wiki-Vote_gcc_targeted_periphery_addition_noise_1p5.parquet
wiki,wiki,periphery_target,addition,2.0,data/perturbed_networks/wiki/perturbed_periphery_target/wiki-Vote_gcc_targeted_periphery_addition_noise_2p0.parquet
wiki,wiki,random_target,removal,0.02,data/perturbed_networks/wiki/perturbed_random_target/wiki-Vote_gcc_removed_edges_noise_0p02.parquet
wiki,wiki,random_target,addition,0.05,data/perturbed_networks/wiki/perturbed_random_target/wiki-Vote_gcc_added_edges_noise_0p05.parquet
wiki,wiki,random_target,removal,0.05,data/perturbed_networks/wiki/perturbed_random_target/wiki-Vote_gcc_removed_edges_noise_0p05.parquet
wiki,wiki,random_target,addition,0.1,data/perturbed_networks/wiki/perturbed_random_target/wiki-Vote_gcc_added_edges_noise_0p1.parquet
wiki,wiki,random_target,removal,0.1,data/perturbed_networks/wiki/perturbed_random_target/wiki-Vote_gcc_removed_edges_noise_0p1.parquet
wiki,wiki,random_target,addition,0.15,data/perturbed_networks/wiki/perturbed_random_target/wiki-Vote_gcc_added_edges_noise_0p15.parquet
wiki,wiki,random_target,removal,0.15,data/perturbed_networks/wiki/perturbed_random_target/wiki-Vote_gcc_removed_edges_noise_0p15.parquet
wiki,wiki,random_target,addition,0.2,data/perturbed_networks/wiki/perturbed_random_target/wiki-Vote_gcc_added_edges_noise_0p2.parquet
wiki,wiki,random_target,removal,0.2,data/perturbed_networks/wiki/perturbed_random_target/wiki-Vote_gcc_removed_edges_noise_0p2.parquet
wiki,wiki,random_target,removal,0.25,data/perturbed_networks/wiki/perturbed_random_target/wiki-Vote_gcc_removed_edges_noise_0p25.parquet
wiki,wiki,random_target,addition,0.3,data/perturbed_networks/wiki/perturbed_random_target/wiki-Vote_gcc_added_edges_noise_0p3.parquet
wiki,wiki,random_target,removal,0.3,data/perturbed_networks/wiki/perturbed_random_target/wiki-Vote_gcc_removed_edges_noise_0p3.parquet
wiki,wiki,random_target,removal,0.4,data/perturbed_networks/wiki/perturbed_random_target/wiki-Vote_gcc_removed_edges_noise_0p4.parquet
wiki,wiki,random_target,addition,0.5,data/perturbed_networks/wiki/perturbed_random_target/wiki-Vote_gcc_added_edges_noise_0p5.parquet
wiki,wiki,random_target,removal,0.5,data/perturbed_networks/wiki/perturbed_random_target/wiki-Vote_gcc_removed_edges_noise_0p5.parquet
wiki,wiki,random_target,addition,1.0,data/perturbed_networks/wiki/perturbed_random_target/wiki-Vote_gcc_added_edges_noise_1p0.parquet
wiki,wiki,random_target,addition,1.5,data/perturbed_networks/wiki/perturbed_random_target/wiki-Vote_gcc_added_edges_noise_1p5.parquet
wiki,wiki,random_target,addition,2.0,data/perturbed_networks/wiki/perturbed_random_target/wiki-Vote_gcc_added_edges_noise_2p0.parquet
wiki_conf,wiki_conf,hub_target,removal,0.02,data/perturbed_networks/wiki_conf/perturbed_hub_target/wiki-Vote_gcc_config_targeted_hub_removal_noise_0p02.parquet
wiki_conf,wiki_conf,hub_target,addition,0.05,data/perturbed_networks/wiki_conf/perturbed_hub_target/wiki-Vote_gcc_config_targeted_hub_addition_noise_0p05.parquet
wiki_conf,wiki_conf,hub_target,removal,0.05,data/perturbed_networks/wiki_conf/perturbed_hub_target/wiki-Vote_gcc_config_targeted_hub_removal_noise_0p05.parquet
wiki_conf,wiki_conf,hub_target,addition,0.1,data/perturbed_networks/wiki_conf/perturbed_hub_target/wiki-Vote_gcc_config_targeted_hub_addition_noise_0p1.parquet
wiki_conf,wiki_conf,hub_target,removal,0.1,data/perturbed_networks/wiki_conf/perturbed_hub_target/wiki-Vote_gcc_config_targeted_hub_removal_noise_0p1.parquet
wiki_conf,wiki_conf,hub_target,addition,0.15,data/perturbed_networks/wiki_conf/perturbed_hub_target/wiki-Vote_gcc_config_targeted_hub_addition_noise_0p15.parquet
wiki_conf,wiki_conf,hub_target,removal,0.15,data/perturbed_networks/wiki_conf/perturbed_hub_target/wiki-Vote_gcc_config_targeted_hub_removal_noise_0p15.parquet
wiki_conf,wiki_conf,hub_target,addition,0.2,data/perturbed_networks/wiki_conf/perturbed_hub_target/wiki-Vote_gcc_config_targeted_hub_addition_noise_0p2.parquet
wiki_conf,wiki_conf,hub_target,removal,0.2,data/perturbed_networks/wiki_conf/perturbed_hub_target/wiki-Vote_gcc_config_targeted_hub_removal_noise_0p2.parquet
wiki_conf,wiki_conf,hub_target,removal,0.25,data/perturbed_networks/wiki_conf/perturbed_hub_target/wiki-Vote_gcc_config_targeted_hub_removal_noise_0p25.parquet
wiki_conf,wiki_conf,hub_target,addition,0.3,data/perturbed_networks/wiki_conf/perturbed_hub_target/wiki-Vote_gcc_config_targeted_hub_addition_noise_0p3.parquet
wiki_conf,wiki_conf,hub_target,removal,0.3,data/perturbed_networks/wiki_conf/perturbed_hub_target/wiki-Vote_gcc_config_targeted_hub_removal_noise_0p3.parquet
wiki_conf,wiki_conf,hub_target,removal,0.4,data/perturbed_networks/wiki_conf/perturbed_hub_target/wiki-Vote_gcc_config_targeted_hub_removal_noise_0p4.parquet
wiki_conf,wiki_conf,hub_target,addition,0.5,data/perturbed_networks/wiki_conf/perturbed_hub_target/wiki-Vote_gcc_config_targeted_hub_addition_noise_0p5.parquet
wiki_conf,wiki_conf,hub_target,removal,0.5,data/perturbed_networks/wiki_conf/perturbed_hub_target/wiki-Vote_gcc_config_targeted_hub_removal_noise_0p5.parquet
wiki_conf,wiki_conf,hub_target,addition,1.0,data/perturbed_networks/wiki_conf/perturbed_hub_target/wiki-Vote_gcc_config_targeted_hub_addition_noise_1p0.parquet
wiki_conf,wiki_conf,hub_target,addition,1.5,data/perturbed_networks/wiki_conf/perturbed_hub_target/wiki-Vote_gcc_config_targeted_hub_addition_noise_1p5.parquet
wiki_conf,wiki_conf,hub_target,addition,2.0,data/perturbed_networks/wiki_conf/perturbed_hub_target/wiki-Vote_gcc_config_targeted_hub_addition_noise_2p0.parquet
wiki_conf,wiki_conf,periphery_target,removal,0.02,data/perturbed_networks/wiki_conf/perturbed_periphery_target/wiki-Vote_gcc_config_targeted_periphery_removal_noise_0p02.parquet
wiki_conf,wiki_conf,periphery_target,addition,0.05,data/perturbed_networks/wiki_conf/perturbed_periphery_target/wiki-Vote_gcc_config_targeted_periphery_addition_noise_0p05.parquet
wiki_conf,wiki_conf,periphery_target,removal,0.05,data/perturbed_networks/wiki_conf/perturbed_periphery_target/wiki-Vote_gcc_config_targeted_periphery_removal_noise_0p05.parquet
wiki_conf,wiki_conf,periphery_target,addition,0.1,data/perturbed_networks/wiki_conf/perturbed_periphery_target/wiki-Vote_gcc_config_targeted_periphery_addition_noise_0p1.parquet
wiki_conf,wiki_conf,periphery_target,removal,0.1,data/perturbed_networks/wiki_conf/perturbed_periphery_target/wiki-Vote_gcc_config_targeted_periphery_removal_noise_0p1.parquet
wiki_conf,wiki_conf,periphery_target,addition,0.15,data/perturbed_networks/wiki_conf/perturbed_periphery_target/wiki-Vote_gcc_config_targeted_periphery_addition_noise_0p15.parquet
wiki_conf,wiki_conf,periphery_target,removal,0.15,data/perturbed_networks/wiki_conf/perturbed_periphery_target/wiki-Vote_gcc_config_targeted_periphery_removal_noise_0p15.parquet
wiki_conf,wiki_conf,periphery_target,addition,0.2,data/perturbed_networks/wiki_conf/perturbed_periphery_target/wiki-Vote_gcc_config_targeted_periphery_addition_noise_0p2.parquet
wiki_conf,wiki_conf,periphery_target,removal,0.2,data/perturbed_networks/wiki_conf/perturbed_periphery_target/wiki-Vote_gcc_config_targeted_periphery_removal_noise_0p2.parquet
wiki_conf,wiki_conf,periphery_target,removal,0.25,data/perturbed_networks/wiki_conf/perturbed_periphery_target/wiki-Vote_gcc_config_targeted_periphery_removal_noise_0p25.parquet
wiki_conf,wiki_conf,periphery_target,addition,0.3,data/perturbed_networks/wiki_conf/perturbed_periphery_target/wiki-Vote_gcc_config_targeted_periphery_addition_noise_0p3.parquet
wiki_conf,wiki_conf,periphery_target,removal,0.3,data/perturbed_networks/wiki_conf/perturbed_periphery_target/wiki-Vote_gcc_config_targeted_periphery_removal_noise_0p3.parquet
wiki_conf,wiki_conf,periphery_target,removal,0.4,data/perturbed_networks/wiki_conf/perturbed_periphery_target/wiki-Vote_gcc_config_targeted_periphery_removal_noise_0p4.parquet
wiki_conf,wiki_conf,periphery_target,addition,0.5,data/perturbed_networks/wiki_conf/perturbed_periphery_target/wiki-Vote_gcc_config_targeted_periphery_addition_noise_0p5.parquet
wiki_conf,wiki_conf,periphery_target,removal,0.5,data/perturbed_networks/wiki_conf/perturbed_periphery_target/wiki-Vote_gcc_config_targeted_periphery_removal_noise_0p5.parquet
wiki_conf,wiki_conf,periphery_target,addition,1.0,data/perturbed_networks/wiki_conf/perturbed_periphery_target/wiki-Vote_gcc_config_targeted_periphery_addition_noise_1p0.parquet
wiki_conf,wiki_conf,periphery_target,addition,1.5,data/perturbed_networks/wiki_conf/perturbed_periphery_target/wiki-Vote_gcc_config_targeted_periphery_addition_noise_1p5.parquet
wiki_conf,wiki_conf,periphery_target,addition,2.0,data/perturbed_networks/wiki_conf/perturbed_periphery_target/wiki-Vote_gcc_config_targeted_periphery_addition_noise_2p0.parquet
wiki_conf,wiki_conf,random_target,removal,0.02,data/perturbed_networks/wiki_conf/perturbed_random_target/wiki-Vote_gcc_config_removed_edges_noise_0p02.parquet
wiki_conf,wiki_conf,random_target,addition,0.05,data/perturbed_networks/wiki_conf/perturbed_random_target/wiki-Vote_gcc_config_added_edges_noise_0p05.parquet
wiki_conf,wiki_conf,random_target,removal,0.05,data/perturbed_networks/wiki_conf/perturbed_random_target/wiki-Vote_gcc_config_removed_edges_noise_0p05.parquet
wiki_conf,wiki_conf,random_target,addition,0.1,data/perturbed_networks/wiki_conf/perturbed_random_target/wiki-Vote_gcc_config_added_edges_noise_0p1.parquet
wiki_conf,wiki_conf,random_target,removal,0.1,data/perturbed_networks/wiki_conf/perturbed_random_target/wiki-Vote_gcc_config_removed_edges_noise_0p1.parquet
wiki_conf,wiki_conf,random_target,addition,0.15,data/perturbed_networks/wiki_conf/perturbed_random_target/wiki-Vote_gcc_config_added_edges_noise_0p15.parquet
wiki_conf,wiki_conf,random_target,removal,0.15,data/perturbed_networks/wiki_conf/perturbed_random_target/wiki-Vote_gcc_config_removed_edges_noise_0p15.parquet
wiki_conf,wiki_conf,random_target,addition,0.2,data/perturbed_networks/wiki_conf/perturbed_random_target/wiki-Vote_gcc_config_added_edges_noise_0p2.parquet
wiki_conf,wiki_conf,random_target,removal,0.2,data/perturbed_networks/wiki_conf/perturbed_random_target/wiki-Vote_gcc_config_removed_edges_noise_0p2.parquet
wiki_conf,wiki_conf,random_target,removal,0.25,data/perturbed_networks/wiki_conf/perturbed_random_target/wiki-Vote_gcc_config_removed_edges_noise_0p25.parquet
wiki_conf,wiki_conf,random_target,addition,0.3,data/perturbed_networks/wiki_conf/perturbed_random_target/wiki-Vote_gcc_config_added_edges_noise_0p3.parquet
wiki_conf,wiki_conf,random_target,removal,0.3,data/perturbed_networks/wiki_conf/perturbed_random_target/wiki-Vote_gcc_config_removed_edges_noise_0p3.parquet
wiki_conf,wiki_conf,random_target,removal,0.4,data/perturbed_networks/wiki_conf/perturbed_random_target/wiki-Vote_gcc_config_removed_edges_noise_0p4.parquet
wiki_conf,wiki_conf,random_target,addition,0.5,data/perturbed_networks/wiki_conf/perturbed_random_target/wiki-Vote_gcc_config_added_edges_noise_0p5.parquet
wiki_conf,wiki_conf,random_target,removal,0.5,data/perturbed_networks/wiki_conf/perturbed_random_target/wiki-Vote_gcc_config_removed_edges_noise_0p5.parquet
wiki_conf,wiki_conf,random_target,addition,1.0,data/perturbed_networks/wiki_conf/perturbed_random_target/wiki-Vote_gcc_config_added_edges_noise_1p0.parquet
wiki_conf,wiki_conf,random_target,addition,1.5,data/perturbed_networks/wiki_conf/perturbed_random_target/wiki-Vote_gcc_config_added_edges_noise_1p5.parquet
wiki_conf,wiki_conf,random_target,addition,2.0,data/perturbed_networks/wiki_conf/perturbed_random_target/wiki-Vote_gcc_config_added_edges_noise_2p0.parquet
wiki_er,wiki_er,hub_target,removal,0.02,data/perturbed_networks/wiki_er/perturbed_hub_target/wiki-Vote_gcc_er_targeted_hub_removal_noise_0p02.parquet
wiki_er,wiki_er,hub_target,addition,0.05,data/perturbed_networks/wiki_er/perturbed_hub_target/wiki-Vote_gcc_er_targeted_hub_addition_noise_0p05.parquet
wiki_er,wiki_er,hub_target,removal,0.05,data/perturbed_networks/wiki_er/perturbed_hub_target/wiki-Vote_gcc_er_targeted_hub_removal_noise_0p05.parquet
wiki_er,wiki_er,hub_target,addition,0.1,data/perturbed_networks/wiki_er/perturbed_hub_target/wiki-Vote_gcc_er_targeted_hub_addition_noise_0p1.parquet
wiki_er,wiki_er,hub_target,removal,0.1,data/perturbed_networks/wiki_er/perturbed_hub_target/wiki-Vote_gcc_er_targeted_hub_removal_noise_0p1.parquet
wiki_er,wiki_er,hub_target,addition,0.15,data/perturbed_networks/wiki_er/perturbed_hub_target/wiki-Vote_gcc_er_targeted_hub_addition_noise_0p15.parquet
wiki_er,wiki_er,hub_target,removal,0.15,data/perturbed_networks/wiki_er/perturbed_hub_target/wiki-Vote_gcc_er_targeted_hub_removal_noise_0p15.parquet
wiki_er,wiki_er,hub_target,addition,0.2,data/perturbed_networks/wiki_er/perturbed_hub_target/wiki-Vote_gcc_er_targeted_hub_addition_noise_0p2.parquet
wiki_er,wiki_er,hub_target,removal,0.2,data/perturbed_networks/wiki_er/perturbed_hub_target/wiki-Vote_gcc_er_targeted_hub_removal_noise_0p2.parquet
wiki_er,wiki_er,hub_target,removal,0.25,data/perturbed_networks/wiki_er/perturbed_hub_target/wiki-Vote_gcc_er_targeted_hub_removal_noise_0p25.parquet
wiki_er,wiki_er,hub_target,addition,0.3,data/perturbed_networks/wiki_er/perturbed_hub_target/wiki-Vote_gcc_er_targeted_hub_addition_noise_0p3.parquet
wiki_er,wiki_er,hub_target,removal,0.3,data/perturbed_networks/wiki_er/perturbed_hub_target/wiki-Vote_gcc_er_targeted_hub_removal_noise_0p3.parquet
wiki_er,wiki_er,hub_target,removal,0.4,data/perturbed_networks/wiki_er/perturbed_hub_target/wiki-Vote_gcc_er_targeted_hub_removal_noise_0p4.parquet
wiki_er,wiki_er,hub_target,addition,0.5,data/perturbed_networks/wiki_er/perturbed_hub_target/wiki-Vote_gcc_er_targeted_hub_addition_noise_0p5.parquet
wiki_er,wiki_er,hub_target,removal,0.5,data/perturbed_networks/wiki_er/perturbed_hub_target/wiki-Vote_gcc_er_targeted_hub_removal_noise_0p5.parquet
wiki_er,wiki_er,hub_target,addition,1.0,data/perturbed_networks/wiki_er/perturbed_hub_target/wiki-Vote_gcc_er_targeted_hub_addition_noise_1p0.parquet
wiki_er,wiki_er,hub_target,addition,1.5,data/perturbed_networks/wiki_er/perturbed_hub_target/wiki-Vote_gcc_er_targeted_hub_addition_noise_1p5.parquet
wiki_er,wiki_er,hub_target,addition,2.0,data/perturbed_networks/wiki_er/perturbed_hub_target/wiki-Vote_gcc_er_targeted_hub_addition_noise_2p0.parquet
wiki_er,wiki_er,periphery_target,removal,0.02,data/perturbed_networks/wiki_er/perturbed_periphery_target/wiki-Vote_gcc_er_targeted_periphery_removal_noise_0p02.parquet
wiki_er,wiki_er,periphery_target,addition,0.05,data/perturbed_networks/wiki_er/perturbed_periphery_target/wiki-Vote_gcc_er_targeted_periphery_addition_noise_0p05.parquet
wiki_er,wiki_er,periphery_target,removal,0.05,data/perturbed_networks/wiki_er/perturbed_periphery_target/wiki-Vote_gcc_er_targeted_periphery_removal_noise_0p05.parquet
wiki_er,wiki_er,periphery_target,addition,0.1,data/perturbed_networks/wiki_er/perturbed_periphery_target/wiki-Vote_gcc_er_targeted_periphery_addition_noise_0p1.parquet
wiki_er,wiki_er,periphery_target,removal,0.1,data/perturbed_networks/wiki_er/perturbed_periphery_target/wiki-Vote_gcc_er_targeted_periphery_removal_noise_0p1.parquet
wiki_er,wiki_er,periphery_target,addition,0.15,data/perturbed_networks/wiki_er/perturbed_periphery_target/wiki-Vote_gcc_er_targeted_periphery_addition_noise_0p15.parquet
wiki_er,wiki_er,periphery_target,removal,0.15,data/perturbed_networks/wiki_er/perturbed_periphery_target/wiki-Vote_gcc_er_targeted_periphery_removal_noise_0p15.parquet
wiki_er,wiki_er,periphery_target,addition,0.2,data/perturbed_networks/wiki_er/perturbed_periphery_target/wiki-Vote_gcc_er_targeted_periphery_addition_noise_0p2.parquet
wiki_er,wiki_er,periphery_target,removal,0.2,data/perturbed_networks/wiki_er/perturbed_periphery_target/wiki-Vote_gcc_er_targeted_periphery_removal_noise_0p2.parquet
wiki_er,wiki_er,periphery_target,removal,0.25,data/perturbed_networks/wiki_er/perturbed_periphery_target/wiki-Vote_gcc_er_targeted_periphery_removal_noise_0p25.parquet
wiki_er,wiki_er,periphery_target,addition,0.3,data/perturbed_networks/wiki_er/perturbed_periphery_target/wiki-Vote_gcc_er_targeted_periphery_addition_noise_0p3.parquet
wiki_er,wiki_er,periphery_target,removal,0.3,data/perturbed_networks/wiki_er/perturbed_periphery_target/wiki-Vote_gcc_er_targeted_periphery_removal_noise_0p3.parquet
wiki_er,wiki_er,periphery_target,removal,0.4,data/perturbed_networks/wiki_er/perturbed_periphery_target/wiki-Vote_gcc_er_targeted_periphery_removal_noise_0p4.parquet
wiki_er,wiki_er,periphery_target,addition,0.5,data/perturbed_networks/wiki_er/perturbed_periphery_target/wiki-Vote_gcc_er_targeted_periphery_addition_noise_0p5.parquet
wiki_er,wiki_er,periphery_target,removal,0.5,data/perturbed_networks/wiki_er/perturbed_periphery_target/wiki-Vote_gcc_er_targeted_periphery_removal_noise_0p5.parquet
wiki_er,wiki_er,periphery_target,addition,1.0,data/perturbed_networks/wiki_er/perturbed_periphery_target/wiki-Vote_gcc_er_targeted_periphery_addition_noise_1p0.parquet
wiki_er,wiki_er,periphery_target,addition,1.5,data/perturbed_networks/wiki_er/perturbed_periphery_target/wiki-Vote_gcc_er_targeted_periphery_addition_noise_1p5.parquet
wiki_er,wiki_er,periphery_target,addition,2.0,data/perturbed_networks/wiki_er/perturbed_periphery_target/wiki-Vote_gcc_er_targeted_periphery_addition_noise_2p0.parquet
wiki_er,wiki_er,random_target,removal,0.02,data/perturbed_networks/wiki_er/perturbed_random_target/wiki-Vote_gcc_er_removed_edges_noise_0p02.parquet
wiki_er,wiki_er,random_target,addition,0.05,data/perturbed_networks/wiki_er/perturbed_random_target/wiki-Vote_gcc_er_added_edges_noise_0p05.parquet
wiki_er,wiki_er,random_target,removal,0.05,data/perturbed_networks/wiki_er/perturbed_random_target/wiki-Vote_gcc_er_removed_edges_noise_0p05.parquet
wiki_er,wiki_er,random_target,addition,0.1,data/perturbed_networks/wiki_er/perturbed_random_target/wiki-Vote_gcc_er_added_edges_noise_0p1.parquet
wiki_er,wiki_er,random_target,removal,0.1,data/perturbed_networks/wiki_er/perturbed_random_target/wiki-Vote_gcc_er_removed_edges_noise_0p1.parquet
wiki_er,wiki_er,random_target,addition,0.15,data/perturbed_networks/wiki_er/perturbed_random_target/wiki-Vote_gcc_er_added_edges_noise_0p15.parquet
wiki_er,wiki_er,random_target,removal,0.15,data/perturbed_networks/wiki_er/perturbed_random_target/wiki-Vote_gcc_er_removed_edges_noise_0p15.parquet
